CMN,sesso,cittadinanza,anno,valore
87040,M,I,2018,1102
87040,M,I,2019,1072
87040,M,I,2020,1038
87040,M,S,2018,188
87040,M,S,2019,187
87040,M,S,2020,160
87040,M,T,2018,1290
87040,M,T,2019,1259
87040,M,T,2020,1198
87040,T,I,2018,2297
87040,T,I,2019,2232
87040,T,I,2020,2169
87040,T,S,2018,299
87040,T,S,2019,308
87040,T,S,2020,262
87040,T,T,2018,2596
87040,T,T,2019,2540
87040,T,T,2020,2431
87041,F,I,2018,11618
87041,F,I,2019,11647
87041,F,I,2020,11922
87041,F,S,2018,262
87041,F,S,2019,257
87041,F,S,2020,254
87041,F,T,2018,11880
87041,F,T,2019,11904
87041,F,T,2020,12176
87041,M,I,2018,10640
87041,M,I,2019,10703
87041,M,I,2020,10973
87041,M,S,2018,191
87041,M,S,2019,186
87041,M,S,2020,187
87041,M,T,2018,10831
87041,M,T,2019,10889
87041,M,T,2020,11160
87041,T,I,2018,22258
87041,T,I,2019,22350
87041,T,I,2020,22895
87041,T,S,2018,453
87041,T,S,2019,443
87041,T,S,2020,441
87041,T,T,2018,22711
87041,T,T,2019,22793
87041,T,T,2020,23336
87042,F,I,2018,5927
87042,F,I,2019,5909
87042,F,I,2020,5864
87042,F,S,2018,125
87042,F,S,2019,129
87042,F,S,2020,128
87042,F,T,2018,6052
87042,F,T,2019,6038
87042,F,T,2020,5992
87042,M,I,2018,5429
87042,M,I,2019,5418
87042,M,I,2020,5375
87042,M,S,2018,118
87042,M,S,2019,92
87042,M,S,2020,97
87042,M,T,2018,5547
87042,M,T,2019,5510
87042,M,T,2020,5472
87042,T,I,2018,11356
87042,T,I,2019,11327
87042,T,I,2020,11239
87042,T,S,2018,243
87042,T,S,2019,221
87042,T,S,2020,225
87042,T,T,2018,11599
87042,T,T,2019,11548
87042,T,T,2020,11464
87043,F,I,2018,1562
87043,F,I,2019,1542
87043,F,I,2020,1487
87043,F,S,2018,41
87043,F,S,2019,42
87043,F,S,2020,42
87043,F,T,2018,1603
87043,F,T,2019,1584
87043,F,T,2020,1529
87043,M,I,2018,1498
87043,M,I,2019,1472
87043,M,I,2020,1394
87043,M,S,2018,39
87043,M,S,2019,39
87043,M,S,2020,42
87043,M,T,2018,1537
87043,M,T,2019,1511
87043,M,T,2020,1436
87043,T,I,2018,3060
87043,T,I,2019,3014
87043,T,I,2020,2881
87043,T,S,2018,80
87043,T,S,2019,81
87043,T,S,2020,84
87043,T,T,2018,3140
87043,T,T,2019,3095
87043,T,T,2020,2965
87044,F,I,2018,3949
87044,F,I,2019,4001
87044,F,I,2020,4059
87044,F,S,2018,38
87044,F,S,2019,37
87044,F,S,2020,36
87044,F,T,2018,3987
87044,F,T,2019,4038
87044,F,T,2020,4095
87044,M,I,2018,3896
87044,M,I,2019,3951
87044,M,I,2020,3998
87044,M,S,2018,29
87044,M,S,2019,32
87044,M,S,2020,30
87044,M,T,2018,3925
87044,M,T,2019,3983
87044,M,T,2020,4028
87044,T,I,2018,7845
87044,T,I,2019,7952
87044,T,I,2020,8057
87044,T,S,2018,67
87044,T,S,2019,69
87044,T,S,2020,66
87044,T,T,2018,7912
87044,T,T,2019,8021
87044,T,T,2020,8123
87045,F,I,2018,4871
87045,F,I,2019,4895
87045,F,I,2020,4876
87045,F,S,2018,120
87045,F,S,2019,130
87045,F,S,2020,124
87045,F,T,2018,4991
87045,F,T,2019,5025
87045,F,T,2020,5000
87045,M,I,2018,4263
87045,M,I,2019,4255
87045,M,I,2020,4237
87045,M,S,2018,74
87045,M,S,2019,77
87045,M,S,2020,81
87045,M,T,2018,4337
87045,M,T,2019,4332
87045,M,T,2020,4318
87045,T,I,2018,9134
87045,T,I,2019,9150
87045,T,I,2020,9113
87045,T,S,2018,194
87045,T,S,2019,207
87045,T,S,2020,205
87045,T,T,2018,9328
87045,T,T,2019,9357
87045,T,T,2020,9318
87046,F,I,2018,765
87046,F,I,2019,781
87046,F,I,2020,759
87046,F,S,2018,34
87046,F,S,2019,35
87046,F,S,2020,34
87046,F,T,2018,799
87046,F,T,2019,816
87046,F,T,2020,793
87046,M,I,2018,737
87046,M,I,2019,721
87046,M,I,2020,714
87046,M,S,2018,15
87046,M,S,2019,15
87046,M,S,2020,15
87046,M,T,2018,752
87046,M,T,2019,736
87046,M,T,2020,729
87046,T,I,2018,1502
87046,T,I,2019,1502
87046,T,I,2020,1473
87046,T,S,2018,49
87046,T,S,2019,50
87046,T,S,2020,49
87046,T,T,2018,1551
87046,T,T,2019,1552
87046,T,T,2020,1522
87047,F,I,2018,3693
87047,F,I,2019,3656
87047,F,I,2020,3639
87047,F,S,2018,163
87047,F,S,2019,150
87047,F,S,2020,135
87047,F,T,2018,3856
87047,F,T,2019,3806
87047,F,T,2020,3774
87047,M,I,2018,3573
87047,M,I,2019,3527
87047,M,I,2020,3510
87047,M,S,2018,118
87047,M,S,2019,124
87047,M,S,2020,111
87047,M,T,2018,3691
87047,M,T,2019,3651
87047,M,T,2020,3621
87047,T,I,2018,7266
87047,T,I,2019,7183
87047,T,I,2020,7149
87047,T,S,2018,281
87047,T,S,2019,274
87047,T,S,2020,246
87047,T,T,2018,7547
87047,T,T,2019,7457
87047,T,T,2020,7395
87048,F,I,2018,4186
87048,F,I,2019,4202
87048,F,I,2020,4166
87048,F,S,2018,89
87048,F,S,2019,89
87048,F,S,2020,94
87048,F,T,2018,4275
87048,F,T,2019,4291
87048,F,T,2020,4260
87048,M,I,2018,4056
87048,M,I,2019,4059
87048,M,I,2020,3979
87048,M,S,2018,70
87048,M,S,2019,65
87048,M,S,2020,64
87048,M,T,2018,4126
87048,M,T,2019,4124
87048,M,T,2020,4043
87048,T,I,2018,8242
87048,T,I,2019,8261
87048,T,I,2020,8145
87048,T,S,2018,159
87048,T,S,2019,154
87048,T,S,2020,158
87048,T,T,2018,8401
87048,T,T,2019,8415
87048,T,T,2020,8303
87049,F,I,2018,8176
87049,F,I,2019,8048
87049,F,I,2020,8025
87049,F,S,2018,147
87049,F,S,2019,151
87049,F,S,2020,129
87049,F,T,2018,8323
87049,F,T,2019,8199
87049,F,T,2020,8154
87049,M,I,2018,8021
87049,M,I,2019,7943
87049,M,I,2020,7911
87049,M,S,2018,218
87049,M,S,2019,243
87049,M,S,2020,231
87049,M,T,2018,8239
87049,M,T,2019,8186
87049,M,T,2020,8142
87049,T,I,2018,16197
87049,T,I,2019,15991
87049,T,I,2020,15936
87049,T,S,2018,365
87049,T,S,2019,394
87049,T,S,2020,360
87049,T,T,2018,16562
87049,T,T,2019,16385
87049,T,T,2020,16296
87050,F,I,2018,5370
87050,F,I,2019,5407
87050,F,I,2020,5458
87050,F,S,2018,156
87050,F,S,2019,154
87050,F,S,2020,138
87050,F,T,2018,5526
87050,F,T,2019,5561
87050,F,T,2020,5596
87050,M,I,2018,5274
87050,M,I,2019,5323
87050,M,I,2020,5357
87050,M,S,2018,114
87050,M,S,2019,116
87050,M,S,2020,120
87050,M,T,2018,5388
87050,M,T,2019,5439
87050,M,T,2020,5477
87050,T,I,2018,10644
87050,T,I,2019,10730
87050,T,I,2020,10815
87050,T,S,2018,270
87050,T,S,2019,270
87050,T,S,2020,258
87050,T,T,2018,10914
87050,T,T,2019,11000
87050,T,T,2020,11073
87051,F,I,2018,10354
87051,F,I,2019,10305
87051,F,I,2020,10309
87051,F,S,2018,147
87051,F,S,2019,144
87051,F,S,2020,142
87051,F,T,2018,10501
87051,F,T,2019,10449
87051,F,T,2020,10451
87051,M,I,2018,9427
87051,M,I,2019,9349
87051,M,I,2020,9363
87051,M,S,2018,64
87051,M,S,2019,67
87051,M,S,2020,78
87051,M,T,2018,9491
87051,M,T,2019,9416
87051,M,T,2020,9441
87051,T,I,2018,19781
87051,T,I,2019,19654
87051,T,I,2020,19672
87051,T,S,2018,211
87051,T,S,2019,211
87051,T,S,2020,220
87051,T,T,2018,19992
87051,T,T,2019,19865
87051,T,T,2020,19892
87052,F,I,2018,3895
87052,F,I,2019,3917
87052,F,I,2020,3865
87052,F,S,2018,74
87052,F,S,2019,72
87052,F,S,2020,73
87052,F,T,2018,3969
87052,F,T,2019,3989
87052,F,T,2020,3938
87052,M,I,2018,3799
87052,M,I,2019,3799
87052,M,I,2020,3772
87052,M,S,2018,45
87052,M,S,2019,57
87052,M,S,2020,65
87052,M,T,2018,3844
87052,M,T,2019,3856
87052,M,T,2020,3837
87052,T,I,2018,7694
87052,T,I,2019,7716
87052,T,I,2020,7637
87052,T,S,2018,119
87052,T,S,2019,129
87052,T,S,2020,138
87052,T,T,2018,7813
87052,T,T,2019,7845
87052,T,T,2020,7775
87053,F,I,2018,4196
87053,F,I,2019,4225
87053,F,I,2020,4346
87053,F,S,2018,112
87053,F,S,2019,115
87053,F,S,2020,108
87053,F,T,2018,4308
87053,F,T,2019,4340
87053,F,T,2020,4454
87053,M,I,2018,4094
87053,M,I,2019,4105
87053,M,I,2020,4152
87053,M,S,2018,105
87053,M,S,2019,104
87053,M,S,2020,109
87053,M,T,2018,4199
87053,M,T,2019,4209
87053,M,T,2020,4261
87053,T,I,2018,8290
87053,T,I,2019,8330
87053,T,I,2020,8498
87053,T,S,2018,217
87053,T,S,2019,219
87053,T,S,2020,217
87053,T,T,2018,8507
87053,T,T,2019,8549
87053,T,T,2020,8715
87054,F,I,2018,2987
87054,F,I,2019,2947
87054,F,I,2020,2908
87054,F,S,2018,97
87054,F,S,2019,109
87054,F,S,2020,103
87054,F,T,2018,3084
87054,F,T,2019,3056
87054,F,T,2020,3011
87054,M,I,2018,2791
87054,M,I,2019,2744
87054,M,I,2020,2678
87054,M,S,2018,74
87054,M,S,2019,83
87054,M,S,2020,83
87054,M,T,2018,2865
87054,M,T,2019,2827
87054,M,T,2020,2761
87054,T,I,2018,5778
87054,T,I,2019,5691
87054,T,I,2020,5586
87054,T,S,2018,171
87054,T,S,2019,192
87054,T,S,2020,186
87054,T,T,2018,5949
87054,T,T,2019,5883
87054,T,T,2020,5772
87055,F,I,2018,4545
87055,F,I,2019,4502
87055,F,I,2020,4415
87055,F,S,2018,233
87055,F,S,2019,225
87055,F,S,2020,236
87055,F,T,2018,4778
87055,F,T,2019,4727
87055,F,T,2020,4651
87055,M,I,2018,4555
87055,M,I,2019,4505
87055,M,I,2020,4405
87055,M,S,2018,195
87055,M,S,2019,208
87055,M,S,2020,226
87055,M,T,2018,4750
87055,M,T,2019,4713
87055,M,T,2020,4631
87055,T,I,2018,9100
87055,T,I,2019,9007
87055,T,I,2020,8820
87055,T,S,2018,428
87055,T,S,2019,433
87055,T,S,2020,462
87055,T,T,2018,9528
87055,T,T,2019,9440
87055,T,T,2020,9282
87056,F,I,2018,1711
87056,F,I,2019,1698
87056,F,I,2020,1668
87056,F,S,2018,287
87056,F,S,2019,302
87056,F,S,2020,310
87056,F,T,2018,1998
87056,F,T,2019,2000
87056,F,T,2020,1978
87056,M,I,2018,1660
87056,M,I,2019,1654
87056,M,I,2020,1641
87056,M,S,2018,297
87056,M,S,2019,297
87056,M,S,2020,302
87056,M,T,2018,1957
87056,M,T,2019,1951
87056,M,T,2020,1943
87056,T,I,2018,3371
87056,T,I,2019,3352
87056,T,I,2020,3309
87056,T,S,2018,584
87056,T,S,2019,599
87056,T,S,2020,612
87056,T,T,2018,3955
87056,T,T,2019,3951
87056,T,T,2020,3921
87057,F,I,2018,1805
87057,F,I,2019,1819
87057,F,I,2020,1857
87057,F,S,2018,13
87057,F,S,2019,13
87057,F,S,2020,14
87057,F,T,2018,1818
87057,F,T,2019,1832
87057,F,T,2020,1871
87057,M,I,2018,1830
87057,M,I,2019,1830
87057,M,I,2020,1867
87057,M,S,2018,1
87057,M,S,2019,1
87057,M,S,2020,1
87057,M,T,2018,1831
87057,M,T,2019,1831
87057,M,T,2020,1868
87057,T,I,2018,3635
87057,T,I,2019,3649
87057,T,I,2020,3724
87057,T,S,2018,14
87057,T,S,2019,14
87057,T,S,2020,15
87057,T,T,2018,3649
87057,T,T,2019,3663
87057,T,T,2020,3739
87058,F,I,2018,1904
87058,F,I,2019,1919
87058,F,I,2020,1963
87058,F,S,2018,42
87058,F,S,2019,44
87058,F,S,2020,45
87058,F,T,2018,1946
87058,F,T,2019,1963
87058,F,T,2020,2008
87058,M,I,2018,2015
87058,M,I,2019,2033
87058,M,I,2020,2046
87058,M,S,2018,17
87058,M,S,2019,15
87058,M,S,2020,29
87058,M,T,2018,2032
87058,M,T,2019,2048
87058,M,T,2020,2075
87058,T,I,2018,3919
87058,T,I,2019,3952
87058,T,I,2020,4009
87058,T,S,2018,59
87058,T,S,2019,59
87058,T,S,2020,74
87058,T,T,2018,3978
87058,T,T,2019,4011
87058,T,T,2020,4083
88001,F,I,2018,3769
88001,F,I,2019,3724
88001,F,I,2020,3730
88001,F,S,2018,1172
88001,F,S,2019,1234
88001,F,S,2020,1105
88001,F,T,2018,4941
88001,F,T,2019,4958
88001,F,T,2020,4835
88001,M,I,2018,3764
88001,M,I,2019,3729
88001,M,I,2020,3751
88001,M,S,2018,2112
88001,M,S,2019,2211
88001,M,S,2020,2034
88001,M,T,2018,5876
88001,M,T,2019,5940
88001,M,T,2020,5785
88001,T,I,2018,7533
88001,T,I,2019,7453
88001,T,I,2020,7481
88001,T,S,2018,3284
88001,T,S,2019,3445
88001,T,S,2020,3139
88001,T,T,2018,10817
88001,T,T,2019,10898
88001,T,T,2020,10620
88002,F,I,2018,3661
88002,F,I,2019,3620
88002,F,I,2020,3583
88002,F,S,2018,331
88002,F,S,2019,332
88002,F,S,2020,351
88002,F,T,2018,3992
88002,F,T,2019,3952
88002,F,T,2020,3934
88002,M,I,2018,3621
88002,M,I,2019,3599
88002,M,I,2020,3556
88002,M,S,2018,441
88002,M,S,2019,444
88002,M,S,2020,436
88002,M,T,2018,4062
88002,M,T,2019,4043
88002,M,T,2020,3992
88002,T,I,2018,7282
88002,T,I,2019,7219
88002,T,I,2020,7139
88002,T,S,2018,772
88002,T,S,2019,776
88002,T,S,2020,787
88002,T,T,2018,8054
88002,T,T,2019,7995
88002,T,T,2020,7926
88003,F,I,2018,14142
88003,F,I,2019,14129
88003,F,I,2020,13938
88003,F,S,2018,1171
88003,F,S,2019,1242
88003,F,S,2020,1229
88003,F,T,2018,15313
88003,F,T,2019,15371
88003,F,T,2020,15167
88003,M,I,2018,13216
88003,M,I,2019,13224
88003,M,I,2020,12998
88003,M,S,2018,1881
88003,M,S,2019,1914
88003,M,S,2020,1813
88003,M,T,2018,15097
88003,M,T,2019,15138
88003,M,T,2020,14811
88003,T,I,2018,27358
88003,T,I,2019,27353
88003,T,I,2020,26936
88003,T,S,2018,3052
88003,T,S,2019,3156
88003,T,S,2020,3042
88003,T,T,2018,30410
88003,T,T,2019,30509
88003,T,T,2020,29978
88004,F,I,2018,1441
88004,F,I,2019,1412
88004,F,I,2020,1392
88004,F,S,2018,49
88004,F,S,2019,51
88004,F,S,2020,58
88004,F,T,2018,1490
88004,F,T,2019,1463
88004,F,T,2020,1450
88004,M,I,2018,1370
88004,M,I,2019,1337
88004,M,I,2020,1322
88004,M,S,2018,44
88004,M,S,2019,51
88004,M,S,2020,58
88004,M,T,2018,1414
88004,M,T,2019,1388
88004,M,T,2020,1380
88004,T,I,2018,2811
88004,T,I,2019,2749
88004,T,I,2020,2714
88004,T,S,2018,93
88004,T,S,2019,102
88004,T,S,2020,116
88004,T,T,2018,2904
88004,T,T,2019,2851
88004,T,T,2020,2830
88005,F,I,2018,7255
88005,F,I,2019,7205
88005,F,I,2020,7189
88005,F,S,2018,638
88005,F,S,2019,661
88005,F,S,2020,698
88005,F,T,2018,7893
88005,F,T,2019,7866
88005,F,T,2020,7887
88005,M,I,2018,7092
88005,M,I,2019,7091
88005,M,I,2020,7070
88005,M,S,2018,1116
88005,M,S,2019,1131
88005,M,S,2020,1170
88005,M,T,2018,8208
88005,M,T,2019,8222
88005,M,T,2020,8240
88005,T,I,2018,14347
88005,T,I,2019,14296
88005,T,I,2020,14259
88005,T,S,2018,1754
88005,T,S,2019,1792
88005,T,S,2020,1868
88005,T,T,2018,16101
88005,T,T,2019,16088
88005,T,T,2020,16127
88006,F,I,2018,26723
88006,F,I,2019,26607
88006,F,I,2020,26432
88006,F,S,2018,1058
88006,F,S,2019,1091
88006,F,S,2020,1122
88006,F,T,2018,27781
88006,F,T,2019,27698
88006,F,T,2020,27554
88006,M,I,2018,24971
88006,M,I,2019,24904
88006,M,I,2020,24724
88006,M,S,2018,1015
88006,M,S,2019,1056
88006,M,S,2020,1092
88006,M,T,2018,25986
88006,M,T,2019,25960
88006,M,T,2020,25816
88006,T,I,2018,51694
88006,T,I,2019,51511
88006,T,I,2020,51156
88006,T,S,2018,2073
88006,T,S,2019,2147
88006,T,S,2020,2214
88006,T,T,2018,53767
88006,T,T,2019,53658
88006,T,T,2020,53370
88007,F,I,2018,1468
88007,F,I,2019,1437
88007,F,I,2020,1414
88007,F,S,2018,29
88007,F,S,2019,26
88007,F,S,2020,27
88007,F,T,2018,1497
88007,F,T,2019,1463
88007,F,T,2020,1441
88007,M,I,2018,1402
88007,M,I,2019,1379
88007,M,I,2020,1373
88007,M,S,2018,14
88007,M,S,2019,15
88007,M,S,2020,15
88007,M,T,2018,1416
88007,M,T,2019,1394
88007,M,T,2020,1388
88007,T,I,2018,2870
88007,T,I,2019,2816
88007,T,I,2020,2787
88007,T,S,2018,43
88007,T,S,2019,41
88007,T,S,2020,42
88007,T,T,2018,2913
88007,T,T,2019,2857
88007,T,T,2020,2829
88008,F,I,2018,9281
88008,F,I,2019,9255
88008,F,I,2020,9214
88008,F,S,2018,391
88008,F,S,2019,401
88008,F,S,2020,379
88008,F,T,2018,9672
88008,F,T,2019,9656
88008,F,T,2020,9593
88008,M,I,2018,9083
88008,M,I,2019,9059
88008,M,I,2020,8958
88008,M,S,2018,361
88008,M,S,2019,369
88008,M,S,2020,389
88008,M,T,2018,9444
88008,M,T,2019,9428
88008,M,T,2020,9347
88008,T,I,2018,18364
88008,T,I,2019,18314
88008,T,I,2020,18172
88008,T,S,2018,752
88008,T,S,2019,770
88008,T,S,2020,768
88008,T,T,2018,19116
88008,T,T,2019,19084
88008,T,T,2020,18940
88009,F,I,2018,34570
88009,F,I,2019,34419
88009,F,I,2020,34727
88009,F,S,2018,2286
88009,F,S,2019,2401
88009,F,S,2020,2634
88009,F,T,2018,36856
88009,F,T,2019,36820
88009,F,T,2020,37361
88009,M,I,2018,32048
88009,M,I,2019,31936
88009,M,I,2020,32113
88009,M,S,2018,2470
88009,M,S,2019,2682
88009,M,S,2020,3105
88009,M,T,2018,34518
88009,M,T,2019,34618
88009,M,T,2020,35218
88009,T,I,2018,66618
88009,T,I,2019,66355
88009,T,I,2020,66840
88009,T,S,2018,4756
88009,T,S,2019,5083
88009,T,S,2020,5739
88009,T,T,2018,71374
88009,T,T,2019,71438
88009,T,T,2020,72579
88010,F,I,2018,4150
88010,F,I,2019,4140
88010,F,I,2020,4136
88010,F,S,2018,867
88010,F,S,2019,875
88010,F,S,2020,921
88010,F,T,2018,5017
88010,F,T,2019,5015
88010,F,T,2020,5057
88010,M,I,2018,4158
88010,M,I,2019,4181
88010,M,I,2020,4191
88010,M,S,2018,1524
88010,M,S,2019,1545
88010,M,S,2020,1590
88010,M,T,2018,5682
88010,M,T,2019,5726
88010,M,T,2020,5781
88010,T,I,2018,8308
88010,T,I,2019,8321
88010,T,I,2020,8327
88010,T,S,2018,2391
88010,T,S,2019,2420
88010,T,S,2020,2511
88010,T,T,2018,10699
88010,T,T,2019,10741
88010,T,T,2020,10838
88011,F,I,2018,12478
88011,F,I,2019,12590
88011,F,I,2020,12507
88011,F,S,2018,1048
88011,F,S,2019,1112
88011,F,S,2020,1169
88011,F,T,2018,13526
88011,F,T,2019,13702
88011,F,T,2020,13676
88011,M,I,2018,11859
88011,M,I,2019,11916
88011,M,I,2020,11797
88011,M,S,2018,1267
88011,M,S,2019,1340
88011,M,S,2020,1349
88011,M,T,2018,13126
88011,M,T,2019,13256
88011,M,T,2020,13146
88011,T,I,2018,24337
88011,T,I,2019,24506
88011,T,I,2020,24304
88011,T,S,2018,2315
88011,T,S,2019,2452
88011,T,S,2020,2518
88011,T,T,2018,26652
88011,T,T,2019,26958
88011,T,T,2020,26822
88012,F,I,2018,28464
88012,F,I,2019,28303
88012,F,I,2020,28185
88012,F,S,2018,2753
88012,F,S,2019,2820
88012,F,S,2020,2757
88012,F,T,2018,31217
88012,F,T,2019,31123
88012,F,T,2020,30942
88012,M,I,2018,27437
88012,M,I,2019,27198
88012,M,I,2020,27037
88012,M,S,2018,4103
88012,M,S,2019,4203
88012,M,S,2020,4072
88012,M,T,2018,31540
88012,M,T,2019,31401
88012,M,T,2020,31109
88012,T,I,2018,55901
88012,T,I,2019,55501
88012,T,I,2020,55222
88012,T,S,2018,6856
88012,T,S,2019,7023
88012,T,S,2020,6829
88012,T,T,2018,62757
88012,T,T,2019,62524
88012,T,T,2020,62051
89001,F,I,2018,17066
89001,F,I,2019,16978
89001,F,I,2020,17110
89001,F,S,2018,538
89001,F,S,2019,564
89001,F,S,2020,504
89001,F,T,2018,17604
89001,F,T,2019,17542
89001,F,T,2020,17614
89001,M,I,2018,16848
89001,M,I,2019,16656
89001,M,I,2020,16747
89001,M,S,2018,422
89001,M,S,2019,459
89001,M,S,2020,496
89001,M,T,2018,17270
89001,M,T,2019,17115
89001,M,T,2020,17243
89001,T,I,2018,33914
89001,T,I,2019,33634
89001,T,I,2020,33857
89001,T,S,2018,960
89001,T,S,2019,1023
89001,T,S,2020,1000
89001,T,T,2018,34874
89001,T,T,2019,34657
89001,T,T,2020,34857
89002,F,I,2018,15322
89002,F,I,2019,15242
89002,F,I,2020,15213
89002,F,S,2018,327
89002,F,S,2019,333
89002,F,S,2020,317
89002,F,T,2018,15649
89002,F,T,2019,15575
89002,F,T,2020,15530
89002,M,I,2018,14804
89002,M,I,2019,14738
89002,M,I,2020,14637
89002,M,S,2018,332
89002,M,S,2019,354
89002,M,S,2020,336
89002,M,T,2018,15136
89002,M,T,2019,15092
89002,M,T,2020,14973
89002,T,I,2018,30126
89002,T,I,2019,29980
89002,T,I,2020,29850
89002,T,S,2018,659
89002,T,S,2019,687
89002,T,S,2020,653
89002,T,T,2018,30785
89002,T,T,2019,30667
89002,T,T,2020,30503
89003,F,I,2018,920
89003,F,I,2019,915
89003,F,I,2020,901
89003,F,S,2018,76
89003,F,S,2019,70
89003,F,S,2020,51
89003,F,T,2018,996
89003,F,T,2019,985
89003,F,T,2020,952
89003,M,I,2018,826
89003,M,I,2019,810
89003,M,I,2020,783
89003,M,S,2018,73
89003,M,S,2019,72
89003,M,S,2020,43
89003,M,T,2018,899
89003,M,T,2019,882
89003,M,T,2020,826
89003,T,I,2018,1746
89003,T,I,2019,1725
89003,T,I,2020,1684
89003,T,S,2018,149
89003,T,S,2019,142
89003,T,S,2020,94
89003,T,T,2018,1895
89003,T,T,2019,1867
89003,T,T,2020,1778
89004,F,I,2018,473
89004,F,I,2019,474
89004,F,I,2020,461
89004,F,S,2018,17
89004,F,S,2019,13
89004,F,S,2020,19
89004,F,T,2018,490
89004,F,T,2019,487
89004,F,T,2020,480
89004,M,I,2018,505
89004,M,I,2019,501
89004,M,I,2020,488
89004,M,S,2018,8
89004,M,S,2019,5
89004,M,S,2020,10
89004,M,T,2018,513
89004,M,T,2019,506
89004,M,T,2020,498
89004,T,I,2018,978
89004,T,I,2019,975
89004,T,I,2020,949
89004,T,S,2018,25
89004,T,S,2019,18
89004,T,S,2020,29
89004,T,T,2018,1003
89004,T,T,2019,993
89004,T,T,2020,978
89005,F,I,2018,3421
89005,F,I,2019,3384
89005,F,I,2020,3364
89005,F,S,2018,103
89005,F,S,2019,103
89005,F,S,2020,103
89005,F,T,2018,3524
89005,F,T,2019,3487
89005,F,T,2020,3467
89005,M,I,2018,3151
89005,M,I,2019,3126
89005,M,I,2020,3054
89005,M,S,2018,123
89005,M,S,2019,124
89005,M,S,2020,118
89005,M,T,2018,3274
89005,M,T,2019,3250
89005,M,T,2020,3172
89005,T,I,2018,6572
89005,T,I,2019,6510
89005,T,I,2020,6418
89005,T,S,2018,226
89005,T,S,2019,227
89005,T,S,2020,221
89005,T,T,2018,6798
89005,T,T,2019,6737
89005,T,T,2020,6639
89006,F,I,2018,8488
89006,F,I,2019,8520
89006,F,I,2020,8680
89006,F,S,2018,182
89006,F,S,2019,174
89006,F,S,2020,151
89006,F,T,2018,8670
89006,F,T,2019,8694
89006,F,T,2020,8831
89006,M,I,2018,8090
89006,M,I,2019,8068
89006,M,I,2020,8222
89006,M,S,2018,121
89006,M,S,2019,108
89006,M,S,2020,99
89006,M,T,2018,8211
89006,M,T,2019,8176
89006,M,T,2020,8321
89006,T,I,2018,16578
89006,T,I,2019,16588
89006,T,I,2020,16902
89006,T,S,2018,303
89006,T,S,2019,282
89006,T,S,2020,250
89006,T,T,2018,16881
89006,T,T,2019,16870
89006,T,T,2020,17152
89007,F,I,2018,380
89007,F,I,2019,370
89007,F,I,2020,354
89007,F,S,2018,21
89007,F,S,2019,19
89007,F,S,2020,18
89007,F,T,2018,401
89007,F,T,2019,389
89007,F,T,2020,372
89007,M,I,2018,345
89007,M,I,2019,343
89007,M,I,2020,342
89007,M,S,2018,16
89007,M,S,2019,13
89007,M,S,2020,15
89007,M,T,2018,361
89007,M,T,2019,356
89007,M,T,2020,357
89007,T,I,2018,725
89007,T,I,2019,713
89007,T,I,2020,696
89007,T,S,2018,37
89007,T,S,2019,32
89007,T,S,2020,33
89007,T,T,2018,762
89007,T,T,2019,745
89007,T,T,2020,729
89008,F,I,2018,1192
89008,F,I,2019,1187
89008,F,I,2020,1166
89008,F,S,2018,43
89008,F,S,2019,42
89008,F,S,2020,37
89008,F,T,2018,1235
89008,F,T,2019,1229
89008,F,T,2020,1203
89008,M,I,2018,1156
89008,M,I,2019,1150
89008,M,I,2020,1135
89008,M,S,2018,9
89008,M,S,2019,13
89008,M,S,2020,11
89008,M,T,2018,1165
89008,M,T,2019,1163
89008,M,T,2020,1146
89008,T,I,2018,2348
89008,T,I,2019,2337
89008,T,I,2020,2301
89008,T,S,2018,52
89008,T,S,2019,55
89008,T,S,2020,48
89008,T,T,2018,2400
89008,T,T,2019,2392
89008,T,T,2020,2349
89009,F,I,2018,10320
89009,F,I,2019,10273
89009,F,I,2020,10528
89009,F,S,2018,492
89009,F,S,2019,515
89009,F,S,2020,447
89009,F,T,2018,10812
89009,F,T,2019,10788
89009,F,T,2020,10975
89009,M,I,2018,10090
89009,M,I,2019,10008
89009,M,I,2020,10133
89009,M,S,2018,556
89009,M,S,2019,563
89009,M,S,2020,453
89009,M,T,2018,10646
89009,M,T,2019,10571
89009,M,T,2020,10586
89009,T,I,2018,20410
89009,T,I,2019,20281
89009,T,I,2020,20661
89009,T,S,2018,1048
89009,T,S,2019,1078
89009,T,S,2020,900
89009,T,T,2018,21458
89009,T,T,2019,21359
89009,T,T,2020,21561
89010,F,I,2018,6068
89010,F,I,2019,5988
89010,F,I,2020,5924
89010,F,S,2018,213
89010,F,S,2019,214
89010,F,S,2020,195
89010,F,T,2018,6281
89010,F,T,2019,6202
89010,F,T,2020,6119
89010,M,I,2018,5818
89010,M,I,2019,5725
89010,M,I,2020,5594
89010,M,S,2018,290
89010,M,S,2019,265
89010,M,S,2020,195
89010,M,T,2018,6108
89010,M,T,2019,5990
89010,M,T,2020,5789
89010,T,I,2018,11886
89010,T,I,2019,11713
89010,T,I,2020,11518
89010,T,S,2018,503
89010,T,S,2019,479
89010,T,S,2020,390
89010,T,T,2018,12389
89010,T,T,2019,12192
89010,T,T,2020,11908
89011,F,I,2018,11282
89011,F,I,2019,11169
89011,F,I,2020,11096
89011,F,S,2018,349
