CMN,anziani,fam,istr_sup,maschi,minori,occ,pop,stran
61090,829,3118,572,4303,1692,2672,8575,407
61091,1989,4586,810,5621,1687,3801,11518,346
61092,1251,5002,840,7068,3131,4558,14338,447
61093,191,374,81,397,100,268,821,32
61094,1771,7126,1465,9770,4265,6390,19881,848
61095,1030,2666,531,3090,994,2303,6365,329
61096,229,377,27,387,58,187,784,12
61097,366,1025,189,1277,452,954,2631,46
61098,703,2493,498,3634,1514,2202,7217,628
61099,1316,4844,572,6109,2373,3470,11989,1214
61100,859,2847,646,3660,1531,2574,7568,379
61101,577,1472,194,1607,538,1024,3358,159
61102,1067,3445,480,3861,1306,2719,7985,320
61103,759,2458,398,3335,1302,1858,6816,496
61104,709,2377,412,3212,1278,2203,6470,302
62001,1206,3105,881,4001,1397,2907,8105,342
62002,523,1078,262,1298,370,908,2645,76
62003,933,2153,332,2698,875,1924,5426,156
62004,402,1036,195,1249,365,871,2502,72
62005,241,777,155,987,350,636,1994,92
62006,154,369,96,368,84,251,734,32
62007,571,953,140,1006,260,714,2135,31
62008,9935,23285,8487,27476,8411,20808,57500,2072
62009,165,565,105,683,233,438,1349,51
62010,271,812,125,994,397,690,2016,32
62011,371,722,125,788,191,565,1583,28
62012,371,1013,246,1229,418,991,2525,42
62013,205,466,105,486,118,344,983,48
62014,240,627,122,864,261,620,1599,136
62015,261,555,54,627,166,469,1242,13
62016,155,380,53,428,104,361,845,46
62017,312,562,70,682,181,516,1365,39
62018,238,519,73,557,153,375,1150,21
62019,419,1152,232,1273,342,934,2545,199
62020,413,541,54,493,71,338,1056,4
62021,332,795,154,980,304,681,1931,44
62022,585,1433,336,1567,442,1039,3166,139
62023,694,1546,409,1793,534,1341,3654,79
62024,490,885,180,1070,277,878,2189,24
62025,477,958,167,1065,318,789,2213,50
62026,733,1651,212,1915,572,1262,3823,21
62027,490,1049,197,1261,426,958,2627,66
62028,323,803,141,1056,369,734,2103,43
62029,697,1405,251,1664,478,1140,3376,78
62030,525,1232,288,1577,516,1148,3233,46
62031,273,652,80,660,187,510,1357,15
62032,140,472,60,608,235,418,1197,14
62033,249,430,69,464,134,310,979,31
62034,332,699,132,824,235,676,1698,39
62035,413,966,200,1043,300,668,2102,57
62036,106,225,21,217,46,144,423,5
62037,879,2025,386,2312,558,1687,4656,114
62038,587,1735,255,2061,670,1373,4072,243
62039,318,782,186,876,245,640,1739,58
62040,653,1637,318,1968,706,1278,4026,89
62041,374,674,137,720,185,557,1484,59
62042,377,648,95,621,131,481,1355,26
62043,1751,5142,1200,6388,2199,4646,13098,580
62044,1045,2087,408,2235,602,1754,4580,116
62045,794,1600,244,1808,513,1324,3688,67
62046,420,1058,112,1124,319,756,2290,29
62047,253,1024,134,1046,298,658,2024,98
62048,266,764,250,1026,370,746,2013,167
62049,283,781,134,760,228,526,1522,72
62050,408,822,155,892,247,674,1855,42
62051,123,219,17,232,60,173,507,2
62052,537,1251,268,1453,434,1079,2902,99
62053,484,1006,209,1195,373,943,2466,158
62054,428,861,175,976,236,733,2018,47
62055,229,594,116,655,181,477,1297,50
62056,274,517,77,551,141,433,1110,18
62057,1071,1995,372,2184,595,1576,4457,96
62058,1528,3878,1345,4696,1628,3652,9804,262
62059,546,1159,156,1439,437,1120,2845,58
62060,474,1206,245,1444,416,1004,2920,45
62061,435,998,200,1064,303,761,2129,57
62062,327,823,141,965,274,726,1944,44
62063,170,353,74,369,72,247,730,15
62064,693,1279,300,1466,399,1215,3058,69
62065,187,474,113,581,154,415,1163,36
62066,128,342,91,440,147,319,867,15
62067,525,1492,433,1789,547,1409,3577,128
62068,659,1676,328,1893,595,1395,3845,223
62069,165,422,77,440,101,340,874,45
62070,1657,4855,776,5180,1644,3700,10426,292
62071,665,1719,447,2047,587,1496,4148,148
62072,143,299,59,301,80,209,642,60
62073,695,1456,386,1598,490,1202,3536,237
62074,1053,3281,988,3704,1362,2814,7665,382
62075,237,627,58,702,202,483,1435,40
62076,558,1256,241,1650,538,1251,3307,84
62077,482,1136,250,1414,445,974,2779,56
62078,143,251,40,253,39,151,493,49
63001,5631,20176,3456,28676,13049,18096,58334,2128
63002,6099,21057,3047,30299,13392,16593,61861,1869
63003,1114,3033,460,3773,1438,2706,7640,367
63004,1091,2665,526,3398,1128,2866,6940,561
63005,4161,11505,1488,16007,6317,9431,32750,599
63006,4034,9801,2015,12443,4011,7743,25436,540
63007,1391,4075,711,4857,1695,3186,9845,463
63008,3318,9426,1542,12940,5163,7767,26309,1043
63009,1418,3742,724,4763,1786,2905,9810,272
63010,1687,5424,928,7706,3197,4840,15715,257
63011,3667,12263,1561,17664,7698,9840,35908,813
63012,1450,4166,695,5921,2432,3439,12204,410
63013,723,1901,417,2447,853,1706,5111,104
63014,1292,3037,780,3428,878,3017,6937,814
63015,258,867,195,1238,508,877,2464,148
63016,2102,7315,1174,10627,4564,6264,21598,460
63017,4573,16076,2388,23140,9577,14598,47489,826
63018,486,1245,345,1530,489,1070,3112,40
63019,1197,3371,710,3785,1216,2732,7802,405
63020,1138,4449,641,7003,2800,4093,13397,1362
63021,2329,6324,902,8804,3547,5328,18146,177
63022,396,1242,127,1826,826,1041,3723,32
63023,9562,25979,4299,35853,14385,22017,74115,1493
63024,9713,23128,5819,30457,11676,20202,63694,1244
63025,817,2654,487,3843,1651,2474,7756,178
63026,2190,5944,1204,8217,3212,5257,17076,269
63027,1652,4799,959,5976,2054,3955,12334,245
63028,957,2707,737,3354,1260,2474,6970,254
63029,330,721,163,837,285,542,1692,46
63030,1122,3850,483,5809,2392,3318,11705,122
63031,2307,8190,1633,8626,3058,5993,17410,1735
63032,4352,10462,2600,13905,4888,8645,28828,1082
63033,1686,5345,760,7617,2981,4374,15461,323
63034,11268,40465,7611,60538,26176,36067,122364,6569
63035,3839,9508,2240,13850,5581,9123,28293,263
63036,2278,6160,1029,8713,3027,5051,17274,1353
63037,3225,8727,1986,9734,3246,6731,19602,1131
63038,727,2167,456,2259,715,1647,4641,318
63039,591,2134,273,3068,1302,1798,6055,39
63040,252,636,187,729,239,526,1516,78
63041,7151,20365,3965,27928,10965,17218,57700,1610
63042,762,2719,622,3823,1680,2570,7738,232
63043,3769,10708,2834,13988,5443,9645,29182,1022
63044,2075,5067,954,6855,2544,5216,14022,524
63045,3190,11582,1599,17743,7885,10290,36216,739
63046,1223,3033,885,3733,1314,2916,7830,265
63047,1961,4545,883,5793,1930,3255,11952,263
63048,3834,12005,2162,16643,6906,10668,34388,643
63049,140487,368290,102722,440161,163054,288102,922094,56469
63050,4562,13134,3884,16348,5906,11691,33718,1425
63051,2803,8160,1979,11303,4148,7509,22981,1331
63052,1802,5726,1385,8860,2979,6079,16618,3123
63053,2211,4714,1449,6014,2128,4639,12549,309
63054,530,1904,234,2903,1208,1810,5836,32
63055,2151,7535,1289,10992,4637,6997,21955,2534
63056,1533,4350,1085,6252,2537,4191,12968,171
63057,5822,14895,3849,19043,7194,13103,39673,935
63058,3571,9013,2276,11643,4378,8043,24233,738
63059,9563,20655,6834,24672,8878,16993,52721,756
63060,10923,28552,6623,37431,13559,23736,77090,2199
63061,1922,4497,1061,5007,1558,3175,10183,377
63062,2305,8690,964,12292,5141,6848,24804,1075
63063,4187,13256,2383,19982,8439,11779,40819,898
63064,7499,17727,3528,24635,9487,13809,50617,593
63065,962,2755,489,3177,1055,2086,6601,143
63066,1120,4214,972,6338,2434,4222,12183,1732
63067,8254,16480,4388,20352,7270,13494,43230,451
63068,3146,10863,2279,15599,5860,10374,30147,5359
63069,465,1243,426,1651,564,1155,3367,74
63070,1342,3196,1072,4176,1582,2991,8738,151
63071,1419,3413,1001,4181,1525,3384,8685,292
63072,3563,9455,2163,12856,4896,8347,26411,645
63073,3190,11131,1762,15939,6697,8729,32446,1083
63074,2189,6571,955,9555,3851,6176,19247,637
63075,724,2297,573,3114,1299,2153,6371,132
63076,1892,5909,1324,7769,3045,5254,15949,733
63077,695,2154,597,2950,1140,2177,6071,163
63078,475,1256,222,1495,462,1032,3023,163
63079,4112,12083,2607,16570,6379,10917,33881,1179
63080,2878,6381,1945,7582,2464,6564,15809,633
63081,903,3177,439,4340,1796,2807,8660,746
63082,1726,6052,1003,8809,3543,5510,17482,2177
63083,6391,15123,3324,19492,8038,11666,40674,566
63084,12321,29742,6019,39386,15148,22819,81655,834
63085,384,1397,220,1677,659,1244,3401,33
63086,2995,7420,1810,9867,3642,7241,20322,326
63087,3248,10253,1900,14851,6583,9407,30710,699
63088,650,1498,276,2072,672,1695,4226,84
63089,2275,8012,1393,12243,5489,7668,24905,295
63090,1202,3830,593,5823,2525,3784,11685,189
63091,1354,3226,895,4251,1572,2777,8643,133
63092,592,1790,292,2433,874,1439,5019,72
64001,497,1496,364,1964,678,1510,3956,67
64002,679,1662,282,1964,619,1247,4000,90
64003,378,822,121,812,198,620,1700,33
64004,319,713,96,786,154,581,1518,34
64005,3933,8705,1929,10464,3082,7943,21422,355
64006,1627,4206,1098,5112,1581,3818,10570,294
64007,926,2897,592,3664,1315,2584,7553,192
64008,9559,22342,9703,24858,7617,19962,52819,1991
64009,522,1403,225,1508,350,1127,3030,25
64010,709,1744,469,2187,696,1549,4517,157
64011,697,1637,314,1796,528,1386,3604,122
64012,388,972,141,1105,298,796,2238,52
64013,83,152,12,136,22,99,281,17
64014,474,1034,184,1039,260,686,2161,22
64015,1014,2002,360,2083,467,1608,4341,129
64016,154,413,73,566,194,383,1100,8
64017,570,1332,265,1620,498,1129,3295,56
64018,349,896,214,1118,375,844,2242,50
64019,300,644,114,636,163,430,1306,32
64020,338,738,99,793,196,568,1626,37
64021,141,385,52,459,125,330,920,35
64022,179,464,76,528,145,394,1066,8
64023,372,853,144,917,249,646,1862,53
64024,295,663,134,753,224,530,1532,22
64025,1362,3527,916,4330,1364,3055,8903,204
64026,311,998,248,1289,456,1006,2602,60
64027,78,213,57,238,38,162,457,35
64028,388,980,146,1037,290,715,2128,8
64029,384,1114,184,1513,507,993,2961,121
64030,261,583,109,612,164,471,1265,47
64031,244,749,116,924,339,640,1833,116
64032,466,1161,220,1285,371,986,2626,94
64033,580,1231,335,1413,367,988,2880,63
64034,688,1998,305,2546,878,1660,5162,171
64035,659,1473,245,1740,430,1315,3484,70
64036,623,1435,361,1627,458,1182,3303,54
64037,188,342,37,295,59,200,610,16
64038,1217,2881,716,3793,1202,2879,7722,184
64039,284,751,186,923,244,676,1833,63
64040,374,714,121,734,163,570,1533,56
64041,441,956,244,1044,246,840,2107,88
64042,264,567,145,734,205,522,1452,17
64043,575,1344,405,1581,511,1266,3303,120
64044,1021,2415,571,2938,957,2283,6009,155
64045,183,449,92,573,163,352,1094,25
64046,451,1196,283,1536,450,1184,3054,102
64047,233,632,159,786,311,603,1632,55
64048,336,768,83,909,276,664,1807,18
64049,1750,4857,1644,5657,1820,4377,11653,497
64050,1305,2973,669,3384,918,2576,6856,266
64051,102,200,31,178,38,113,357,20
64052,747,1514,204,1639,467,1152,3406,37
64053,569,1250,227,1537,466,1068,3140,48
64054,1383,4634,1302,5726,1999,4283,11303,541
64055,369,883,197,1057,305,760,2136,81
64056,248,508,131,617,145,466,1232,29
64057,1336,2982,649,3593,1131,2632,7392,225
64058,592,1246,152,1324,342,900,2667,41
64059,894,2323,486,2498,706,1758,5065,110
64060,152,356,35,368,74,266,734,32
64063,309,539,70,557,158,407,1163,20
64064,204,588,86,753,274,529,1573,45
64065,763,2182,496,2598,812,1830,5132,151
64066,754,1701,269,1907,510,1355,3946,63
64067,281,902,230,1039,365,802,2113,96
64068,213,679,141,824,284,617,1699,37
64069,124,284,70,311,81,230,634,30
64070,434,1038,196,1075,286,805,2166,88
64071,67,143,22,144,46,75,288,22
64072,370,980,222,967,242,704,1974,111
64073,279,672,92,719,196,472,1429,21
64074,358,1201,222,1403,436,1010,2782,156
64075,520,1428,343,1795,651,1321,3664,85
64076,213,741,166,912,331,673,1833,30
64077,287,771,139,962,288,642,1888,67
64078,375,956,158,1147,327,746,2299,70
64079,180,382,61,404,108,312,804,12
64080,498,1277,369,1748,581,1230,3449,216
64081,136,314,87,360,81,250,728,24
64082,227,495,96,566,128,342,1094,28
64083,767,2101,395,2362,746,1528,4753,115
64084,351,940,193,1226,382,857,2436,146
64085,128,321,87,375,106,277,761,21
64086,253,652,171,717,207,566,1479,38
64087,295,654,96,744,220,555,1529,38
64088,219,520,87,681,235,471,1406,76
64089,321,621,168,646,119,470,1351,53
64090,168,312,67,366,68,229,729,48
64091,129,342,41,387,87,235,709,40
64092,734,1639,286,2025,515,1517,3946,151
64093,234,511,117,589,159,424,1201,51
64095,326,840,170,1015,306,788,2071,77
64096,244,513,75,527,137,362,1048,30
64097,283,561,83,515,99,415,1087,25
64098,136,371,47,413,70,257,762,17
64099,1075,2702,427,3412,1061,2360,6789,384
64100,300,1080,270,1364,514,1015,2795,72
64101,1489,4369,828,5993,2103,4162,12124,495
64102,99,247,48,282,69,203,554,28
64103,442,1426,329,1766,663,1355,3650,109
64104,541,1242,284,1400,417,1030,2859,39
64105,236,625,149,744,209,577,1491,54
64106,220,613,93,716,240,582,1476,27
64107,415,969,220,1087,280,697,2193,56
64108,339,686,113,730,164,474,1450,82
64109,376,859,110,974,290,679,1973,57
64110,199,543,94,604,150,413,1211,43
64111,108,208,19,256,33,136,460,31
64112,200,395,62,431,104,287,880,7
64113,172,368,59,385,77,271,796,33
64114,511,1176,245,1258,370,931,2570,102
64115,236,584,101,617,193,434,1246,14
64116,430,903,319,1138,361,921,2336,108
64117,177,396,92,440,135,338,924,34
64118,325,714,85,722,181,564,1496,11
64119,618,1321,191,1465,465,980,3062,39
64120,216,474,76,486,91,386,1003,19
64121,2149,6905,1275,9629,3712,6701,19305,770
65001,385,1073,98,1281,383,934,2533,60
65002,3434,9876,2618,10377,3298,7483,21214,1330
65003,1026,2519,409,3115,1035,2136,6287,524
